interviewee,part_name_related_profiledata,start,end,sentence,sentence_index,absolute_start,absolute_end,Name_NER,Final_Name
Robert Lamphere,Alex,22,26,: I’m confused about [Alexander] Feklisov’s connections with Fuchs after the war.,150,11693,11697,['Alexander] Feklisov’s'],['Alexander] Feklisov’s']
Robert Lamphere,Alger,85,90,"I thought that the left–some left liberals, even to this day, refuse to believe that Alger Hiss was guilty or that the Rosenbergs were guilty.",63,4357,4362,"['Alger Hiss', 'Rosenbergs']",['Alger Hiss']
Robert Lamphere,Mann,67,71,"I had a little clerical kid working for me, nice little gal, Alice Manning, from the Boston area.",61,4094,4098,['Alice Manning'],['Alice Manning']
Robert Lamphere,Alice,101,106,"I’d like to work with her a little bit before I leave.” Somehow it didn’t get done, so the last day, Alice showed up.",64,4345,4350,['Alice'],['Alice']
Robert Lamphere,Alice,20,25,"I said, “I’m sorry, Alice.",65,4381,4386,['Alice'],['Alice']
Robert Lamphere,Allen,104,109,"He stood up and spent about eight to ten minutes saying how they had examined all the footnotes in the [Allen] Weinstein book, which proved that these people had not said what Weinstein said in his book, etc., etc., on and on.",65,4581,4586,"['Allen] Weinstein', 'Weinstein']",['Allen] Weinstein']
Robert Lamphere,Andrei,1,7,[Andrei] Sakharov was fairly sure they had information from the United States as a starting point for their work that presumably came from Fuchs.,257,18902,18908,['Andrei] Sakharov'],['Andrei] Sakharov']
Robert Lamphere,Anthony,84,91,": If you look at [Donald] Maclean, [Guy] Burgess, [Kim] Philby, [John] Cairncross, [Anthony] Blunt, that whole gang there, and then you look at the Rosenbergs and look at Fuchs you’d say, “How could these people be so stupid?” Particularly the Rosenbergs ‒ they died for this guy Stalin, the greatest anti-Semite next to Hitler that ever existed.",169,13267,13274,"['Donald] Maclean', 'Kim] Philby', 'John] Cairncross', 'Anthony] Blunt', 'Rosenbergs', 'Rosenbergs', 'Stalin', 'Hitler']",['Anthony] Blunt']
Robert Lamphere,Anthony,12,19,"Of course, [Anthony] Blunt—Blunt was in MI5.",406,30224,30231,['Anthony] Blunt'],['Anthony] Blunt']
Robert Lamphere,Adam,17,21,": There’s Arthur Adams, whom you don’t hardly touch.",77,6162,6166,['Arthur Adams'],['Arthur Adams']
Robert Lamphere,Adam,7,11,Arthur Adams?,80,6252,6256,['Arthur Adams'],['Arthur Adams']
Robert Lamphere,Adam,12,16,"Yes, Arthur Adams.",84,6460,6464,['Arthur Adams'],['Arthur Adams']
Robert Lamphere,Adam,31,35,We had surveillances on Arthur Adams ‒ crazy surveillance going on him all the time.,374,26563,26567,['Arthur Adams'],['Arthur Adams']
Robert Lamphere,Beria,15,20,But apparently Beria by then had taken over the running of both sides.,75,6038,6043,['Beria'],['Beria']
Robert Lamphere,Beria,4,9,"But Beria said exactly what Harry Gold was always being told, “I don’t care about your speculative stuff.",116,8628,8633,"['Beria', 'Harry Gold']",['Beria']
Robert Lamphere,Bob,137,140,"After I had this big breakthrough through cracking into the cipher system, the guy that was assistant director came to me, and he said, “Bob, we’re going to increase the number of guys on your unit.” I said, “Fine, I’ve been talking about it.” He said, “Well, you name them and we’ll get them.” I said, “Who are you kidding?” “What do you mean who we’re kidding?” I said, “It doesn’t work that way.",79,6120,6123,['Bob'],['Bob']
Robert Lamphere,Bob,73,76,"You know damn well it doesn’t work that way, Al.” He said, “God damn it, Bob, I just told you.",80,6454,6457,['Bob'],['Bob']
Robert Lamphere,Bob,73,76,"After we got to know each other a little better, one day he said to me, “Bob, is there any possibility that you could come up with the clear text of messages that were sent?” See, the one-time pads were on commercial messages and on KGB messages, the same pad.",264,20282,20285,['Bob'],['Bob']
Robert Lamphere,Boris,37,42,"I think that story that he tells to [Boris] Pash, which some of those other books like Oliver Pilot’sbook and who was the other guy that wrote—all I’m saying, I guess, in what’s here is that I’m not impressed with the way this comes out here in your pages 184 to 189.",332,25372,25377,"['Boris] Pash', 'Oliver']",['Boris] Pash']
Robert Lamphere,Cairncross,12,22,": No, I say Cairncross.",94,7279,7289,['Cairncross'],['Cairncross']
Robert Lamphere,Chap,2,6,: Chapman Pincher?,386,28878,28882,['Chapman Pincher'],['Chapman Pincher']
Robert Lamphere,Chap,7,11,": Yes, Chapman Pincher.",387,28901,28905,['Chapman Pincher'],['Chapman Pincher']
Robert Lamphere,Charles,73,80,But nevertheless he [Fuchs] dreamed up this extra interview down on the [Charles] river.,351,24720,24727,['Charles] river'],['Charles] river']
Robert Lamphere,Church,164,170,My concentration was primarily on the fact that he knew everything that was going on between the US government and even right down to the cables between Truman and Churchill.,204,14012,14018,['Churchill'],['Churchill']
Robert Lamphere,Clare,32,37,"He got information from Hiskey, Clarence Hiskey, at the Chicago Metallurgical Laboratory.",82,6346,6351,['Clarence Hiskey'],['Clarence Hiskey']
Robert Lamphere,Cohen,17,22,: It’s got Lona [Cohen] and the tissue thing.,1,102,107,"['Lona', 'Cohen']",['Cohen']
Robert Lamphere,Cohen,84,89,": Because it certainly would explain whom Fuchs might have been in touch with after Cohen, if he was.",185,13494,13499,['Cohen'],['Cohen']
Robert Lamphere,Cohen,17,22,"It’s too bad the Cohens’ really true stories have never really come up, because I’ve never really understood why they ran when they ran.",164,11879,11884,['Cohens'],['Cohens']
Robert Lamphere,Cohen,25,30,When you figure that the Cohens disappeared right at the height of the arrests in the Rosenberg case.,178,13049,13054,"['Cohens', 'Rosenberg']",['Cohens']
Robert Lamphere,Green,18,23,"“Once again David Greenglass’s ad hoc information would usefully corroborate Fuchs’s scientifically accurate account.” I just liked it because all these years of fighting didn’t make Greenglass–you know, he’s a machinist! He’s no Klaus Fuchs.",150,10472,10477,"['David Greenglass’s', 'Klaus Fuchs']",['David Greenglass’s']
Robert Lamphere,Lilienthal,27,37,": I was just reading David Lilienthal’s journals, and in early 1947, when Lilienthal took over the AEC [Atomic Energy Commission], the first thing Hoover did was send him the Oppenheimer file, and point out that Oppenheimer’s brother had been a communist, and his wife had been a communist, his mistress had been a communist.",33,2219,2229,['David Lilienthal’s'],['David Lilienthal’s']
Robert Lamphere,Green,40,45,"It was lenses specifically that [David] Greenglass‒ : Yeah, he was working on it.",42,3638,3643,['David] Greenglass‒'],['David] Greenglass‒']
Robert Lamphere,Mac,7,10,Donald Maclean could supply it.,368,27605,27608,['Donald Maclean'],['Donald Maclean']
Robert Lamphere,Mac,73,76,: And you’ve got him back in the U.S. at a conference attended by Donald Maclean.,410,29663,29666,['Donald Maclean'],['Donald Maclean']
Robert Lamphere,Mac,181,184,": I guess I was just sort of curious about Yakovlev with his high level informants in Washington had heard – I didn’t check your source but you’d be referring, I guess, to [Donald] Maclean.",98,7185,7188,['Donald] Maclean'],['Donald] Maclean']
Robert Lamphere,Mac,38,41,"To me, he’s more likely than [Donald] Maclean as that first source.",90,7132,7135,['Donald] Maclean'],['Donald] Maclean']
Robert Lamphere,Hoover,6,12,"Edgar Hoover: if there was any important development, he was going to make the decision.",54,4495,4501,['Edgar Hoover'],['Edgar Hoover']
Robert Lamphere,Edgar,0,5,Edgar] Hoover was in favor of it.,29,2062,2067,['Edgar]'],['Edgar]']
Robert Lamphere,Edward,136,142,"Meredith has said—I say, I think, in my book, I’ve forgotten what the final version says – that under pressure from [Secretary of State Edward] Stettinius, they returned this material.",313,24205,24211,['Edward] Stettinius'],['Edward] Stettinius']
Robert Lamphere,Teller,61,67,"Well, when Fuchs came over here, he had dinner with [Edward] Teller’s wife twice.",9,845,851,['Edward] Teller'],['Edward] Teller']
Robert Lamphere,Roosevelt,66,75,"But we had in that post war period, we had a lot of–up to Eleanor Roosevelt herself, a lot of people that were very, very sympathetic to what we’d call the “pinkos” and associated with them.",51,3400,3409,['Eleanor Roosevelt'],['Eleanor Roosevelt']
Robert Lamphere,Elizabeth Bentley,56,73,: No. It was really the information that brought them – Elizabeth Bentley.,136,10220,10237,['Elizabeth Bentley'],['Elizabeth Bentley']
Robert Lamphere,Ernie,4,9,"But Ernie Van Loon,who now lives up here in Phoenix and who I’d given the case to, he was a real digging kind of guy.",139,10613,10618,['Ernie Van Loon'],['Ernie Van Loon']
Robert Lamphere,Ernie,12,17,That’s when Ernie really got me convinced that he had the right guy.,147,11321,11326,['Ernie'],['Ernie']
Robert Lamphere,Rosen,64,69,Then the lawyer for the Meeropols [the sons of Julius and Ethel Rosenberg] – what was his name?,78,5903,5908,"['Meeropols', 'Ethel Rosenberg']",['Ethel Rosenberg']
Robert Lamphere,Geo,40,43,": On [page] 137, I’m dubious about the [George Racey] Jordan/[Alger] Hiss thing.",198,14917,14920,['George Racey'],['George Racey']
Robert Lamphere,Geo,24,27,": Apparently [President George] Bush sent [Deputy National Security Adviser Robert M.] Gates on a special mission to India to say, “Would you guys back off.” : Yeah, I sort of remember that.",304,22232,22235,"['George] Bush', 'Robert M.] Gates']",['George] Bush']
Robert Lamphere,Geo,23,26,"That was the bomb that Georgy Flyorov had originally proposed to [Igor] Kurchatov, to Stalin.",157,11262,11265,"['Georgy\xa0Flyorov', 'Stalin']",['Georgy\xa0Flyorov']
Robert Lamphere,Eisler,43,49,"Hede Massing was the first wife of Gerhard Eisler, a Comintern agent.",269,19681,19687,"['Hede Massing', 'Gerhard Eisler']",['Gerhard Eisler']
Robert Lamphere,Gold,5,9,"When Gold and Yatskov reconnected with him in the fall of ’44 after he went to Los Alamos, Gold told that whole story about, “I left a card with a phone number on it that Yatskov gave to me.",187,12755,12759,"['Yatskov', 'Gold', 'Yatskov']",['Gold']
Robert Lamphere,Gold,21,25,": Well, according to Gold, Yakovlev asked him to give Fuchs the contact sequence he would need at the September 19 meeting that they had in Santa Fe. I think on that basis, Gold assumed that they knew that Fuchs was leaving or would be going back to England.",103,7453,7457,['Gold'],['Gold']
Robert Lamphere,Gold,98,102,"That was that last meeting when Yakovlev says, “You ruined everything.” The man’s first remark to Gold was, “Do you have something for us from the doctor?” Which was a year after his last contact.",107,8041,8045,['Gold'],['Gold']
Robert Lamphere,Gold,50,54,": Then, of course [Antoly] Yatskov stopped seeing Gold for almost a year, ten months.",26,2628,2632,['Gold'],['Gold']
Robert Lamphere,Gold,37,41,: The one thing I am sure of is that Gold told us the complete truth as far as he could remember it.,32,2959,2963,['Gold'],['Gold']
Robert Lamphere,Gold,25,29,Don’t you say that after Gold?,237,17491,17495,['Gold'],['Gold']
Robert Lamphere,Gold,9,13,What was Gold’s voice like?,306,22461,22465,['Gold'],['Gold']
Robert Lamphere,Gold,24,28,: You didn’t speak with Gold?,309,22539,22543,['Gold'],['Gold']
Robert Lamphere,Gold,14,18,"In the trial, Gold talked about a story that Yatskov told him about a very important person with A-bomb information who came to New York at the end of 1945, but who was being so carefully followed that Yatskov couldn’t connect with him.",355,24839,24843,"['Gold', 'Yatskov']",['Gold']
Robert Lamphere,Beth,24,28,"We were talking to Hans Bethe and he said, “I knew one thing about Klaus Fuchs.",288,21181,21185,"['Hans Bethe', 'Klaus Fuchs']",['Hans Bethe']
Robert Lamphere,Beth,29,33,"He stopped off to see [Hans] Bethe, among others.",199,13576,13580,['Hans] Bethe'],['Hans] Bethe']
Robert Lamphere,Harry,26,31,: I like most of all with Harry ‒ the business that he was independently thinking about their whole diffusion as the technology.,120,9050,9055,['Harry ‒'],['Harry ‒']
Robert Lamphere,Harry Gold,3,13,: “Harry Gold insists he had no further contacts with Fuchs after their September 9 meeting.,172,11870,11880,['Harry Gold'],['Harry Gold']
Robert Lamphere,Harry Gold,18,28,": I can’t imagine Harry Gold way back when, working for a sugar company, copying down formulas, which squares with what you said.",119,8913,8923,['Harry Gold'],['Harry Gold']
Robert Lamphere,Harry Gold,36,46,"One of the early photos we sent was Harry Gold, which Fuchs either didn’t recognize or didn’t choose to recognize, but I would be inclined to think he didn’t recognize ‒ you know, it wasn’t that good of a photo.",138,10434,10444,['Harry Gold'],['Harry Gold']
Robert Lamphere,Harry Gold,45,55,I’m asking him for a physical description of Harry Gold.,328,23185,23195,['Harry Gold'],['Harry Gold']
Robert Lamphere,Harry Gold,29,39,": I learned so much from the Harry Gold material that was in the FBI files, and from Harry Gold’s documents as well, was that the attitude that bothered him so much was that they never wanted speculative material.",110,8149,8159,['Harry Gold’s'],['Harry Gold’s']
Robert Lamphere,Harry,2,7,: Harry Pincher.,388,28919,28924,['Harry Pincher'],['Harry Pincher']
Robert Lamphere,Harry,58,63,He came back and he said that Fuchs had never identified [Harry] Gold.,80,6049,6054,['Harry] Gold'],['Harry] Gold']
Robert Lamphere,Harry,81,86,"But, of course, it’s been speculated that it wasn’t until he saw photographs of [Harry] Gold in our Philadelphia office that he decided, “Hey, they know this is the right guy,” and that’s when he decided to begin opening up.",14,1325,1330,['Harry] Gold'],['Harry] Gold']
Robert Lamphere,Hoover,29,35,: You know I never was where Hoover was or the top people with him at all.,54,3721,3727,['Hoover'],['Hoover']
Robert Lamphere,James,19,24,"That one book that James Bamford wrote tells part of it,The Puzzle Palace.",295,22799,22804,['James Bamford'],['James Bamford']
Robert Lamphere,Bond,19,23,"It sounds so James Bond-ish, or coincidental.",307,23586,23590,['James Bond-ish'],['James Bond-ish']
